问题 ID,说明,状态,严重性,故事点,项目路径,位置种类,路径,折线图,列,事件 ID,帮助链接,程序集名称,程序集版本,程序集公钥,片段
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,584,12,E:System.Windows.Forms.Form.Load,,,,,this.Load += new System.EventHandler(this.MainForm_Load);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,583,12,P:System.Windows.Forms.Form.Text,,,,,"this.Text = ""Windows 晓予"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,582,12,P:System.Windows.Forms.Control.Name,,,,,"this.Name = ""MainForm"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,581,12,T:System.Windows.Forms.MenuStrip,,,,,this.MainMenuStrip = this.menuStrip1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,581,12,T:System.Windows.Forms.MenuStrip,,,,,this.MainMenuStrip = this.menuStrip1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,581,12,P:System.Windows.Forms.Form.MainMenuStrip,,,,,this.MainMenuStrip = this.menuStrip1;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,580,12,T:System.Drawing.Icon,,,,,"this.Icon = ((System.Drawing.Icon)(resources.GetObject(""$this.Icon"")));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,580,12,P:System.Windows.Forms.Form.Icon,,,,,"this.Icon = ((System.Drawing.Icon)(resources.GetObject(""$this.Icon"")));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,579,12,T:System.Windows.Forms.MenuStrip,,,,,this.Controls.Add(this.menuStrip1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,579,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.menuStrip1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,579,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.menuStrip1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,579,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.menuStrip1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,578,12,T:System.Windows.Forms.StatusStrip,,,,,this.Controls.Add(this.statusStrip1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,578,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.statusStrip1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,578,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.statusStrip1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,578,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.statusStrip1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,577,12,T:System.Windows.Forms.TabControl,,,,,this.Controls.Add(this.tabControl1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,577,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.tabControl1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,577,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.tabControl1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,577,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.tabControl1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,576,12,P:System.Windows.Forms.Form.ClientSize,,,,,"this.ClientSize = new System.Drawing.Size(795, 463);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,575,12,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,575,12,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,575,12,F:System.Windows.Forms.AutoScaleMode.Font,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,575,12,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,575,12,P:System.Windows.Forms.ContainerControl.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,574,12,P:System.Windows.Forms.ContainerControl.AutoScaleDimensions,,,,,"this.AutoScaleDimensions = new System.Drawing.SizeF(6F, 12F);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,570,12,T:System.Windows.Forms.Label,,,,,"this.label1.Text = ""API地址:"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,570,12,P:System.Windows.Forms.Label.Text,,,,,"this.label1.Text = ""API地址:"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,569,12,T:System.Windows.Forms.Label,,,,,this.label1.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,569,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.label1.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,568,12,T:System.Windows.Forms.Label,,,,,"this.label1.Size = new System.Drawing.Size(54, 17);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,568,12,P:System.Windows.Forms.Control.Size,,,,,"this.label1.Size = new System.Drawing.Size(54, 17);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,567,12,T:System.Windows.Forms.Label,,,,,"this.label1.Name = ""label1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,567,12,P:System.Windows.Forms.Control.Name,,,,,"this.label1.Name = ""label1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,566,12,T:System.Windows.Forms.Label,,,,,"this.label1.Location = new System.Drawing.Point(7, 23);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,566,12,P:System.Windows.Forms.Control.Location,,,,,"this.label1.Location = new System.Drawing.Point(7, 23);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,565,12,T:System.Windows.Forms.Label,,,,,this.label1.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,565,12,P:System.Windows.Forms.Label.AutoSize,,,,,this.label1.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,561,12,T:System.Windows.Forms.Label,,,,,"this.label2.Text = ""API密钥:"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,561,12,P:System.Windows.Forms.Label.Text,,,,,"this.label2.Text = ""API密钥:"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,560,12,T:System.Windows.Forms.Label,,,,,this.label2.TabIndex = 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,560,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.label2.TabIndex = 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,559,12,T:System.Windows.Forms.Label,,,,,"this.label2.Size = new System.Drawing.Size(54, 17);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,559,12,P:System.Windows.Forms.Control.Size,,,,,"this.label2.Size = new System.Drawing.Size(54, 17);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,558,12,T:System.Windows.Forms.Label,,,,,"this.label2.Name = ""label2"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,558,12,P:System.Windows.Forms.Control.Name,,,,,"this.label2.Name = ""label2"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,557,12,T:System.Windows.Forms.Label,,,,,"this.label2.Location = new System.Drawing.Point(7, 50);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,557,12,P:System.Windows.Forms.Control.Location,,,,,"this.label2.Location = new System.Drawing.Point(7, 50);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,556,12,T:System.Windows.Forms.Label,,,,,this.label2.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,556,12,P:System.Windows.Forms.Label.AutoSize,,,,,this.label2.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,552,12,T:System.Windows.Forms.Label,,,,,"this.label3.Text = ""模型ID:"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,552,12,P:System.Windows.Forms.Label.Text,,,,,"this.label3.Text = ""模型ID:"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,551,12,T:System.Windows.Forms.Label,,,,,this.label3.TabIndex = 2;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,551,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.label3.TabIndex = 2;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,550,12,T:System.Windows.Forms.Label,,,,,"this.label3.Size = new System.Drawing.Size(48, 17);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,550,12,P:System.Windows.Forms.Control.Size,,,,,"this.label3.Size = new System.Drawing.Size(48, 17);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,549,12,T:System.Windows.Forms.Label,,,,,"this.label3.Name = ""label3"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,549,12,P:System.Windows.Forms.Control.Name,,,,,"this.label3.Name = ""label3"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,548,12,T:System.Windows.Forms.Label,,,,,"this.label3.Location = new System.Drawing.Point(13, 77);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,548,12,P:System.Windows.Forms.Control.Location,,,,,"this.label3.Location = new System.Drawing.Point(13, 77);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,547,12,T:System.Windows.Forms.Label,,,,,this.label3.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,547,12,P:System.Windows.Forms.Label.AutoSize,,,,,this.label3.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,543,12,T:System.Windows.Forms.TextBox,,,,,this.textBox1.TabIndex = 3;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,543,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.textBox1.TabIndex = 3;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,542,12,T:System.Windows.Forms.TextBox,,,,,"this.textBox1.Size = new System.Drawing.Size(423, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,542,12,P:System.Windows.Forms.Control.Size,,,,,"this.textBox1.Size = new System.Drawing.Size(423, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,541,12,T:System.Windows.Forms.TextBox,,,,,"this.textBox1.Name = ""textBox1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,541,12,P:System.Windows.Forms.Control.Name,,,,,"this.textBox1.Name = ""textBox1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,540,12,T:System.Windows.Forms.TextBox,,,,,"this.textBox1.Location = new System.Drawing.Point(67, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,540,12,P:System.Windows.Forms.Control.Location,,,,,"this.textBox1.Location = new System.Drawing.Point(67, 20);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,539,12,T:System.Drawing.GraphicsUnit,,,,,"this.textBox1.Font = new System.Drawing.Font(""Consolas"", 8.25F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,539,12,T:System.Drawing.GraphicsUnit,,,,,"this.textBox1.Font = new System.Drawing.Font(""Consolas"", 8.25F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,539,12,F:System.Drawing.GraphicsUnit.Point,,,,,"this.textBox1.Font = new System.Drawing.Font(""Consolas"", 8.25F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,539,12,T:System.Drawing.FontStyle,,,,,"this.textBox1.Font = new System.Drawing.Font(""Consolas"", 8.25F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,539,12,T:System.Drawing.FontStyle,,,,,"this.textBox1.Font = new System.Drawing.Font(""Consolas"", 8.25F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,539,12,F:System.Drawing.FontStyle.Regular,,,,,"this.textBox1.Font = new System.Drawing.Font(""Consolas"", 8.25F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,539,12,T:System.Drawing.Font,,,,,"this.textBox1.Font = new System.Drawing.Font(""Consolas"", 8.25F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,539,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit,System.Byte)",,,,,"this.textBox1.Font = new System.Drawing.Font(""Consolas"", 8.25F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,XiaoYu_LAM.csproj,File,UserForm\MainForm.Designer.cs,539,12,T:System.Windows.Forms.TextBox,,,,,"this.textBox1.Font = new System.Drawing.Font(""Consolas"", 8.25F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
